block_id,block_type,grid_width,grid_height,area_cells,area_m2,original_x,original_y,original_z,vertices,faces,file_size_mb,processing_time
4389_20K,crane,10,26,260,1040.0,19.398056000000025,51.050003000000004,31.81146,101889,62587,1.8291168212890625,2.0843241214752197
4389_20L,crane,10,26,260,1040.0,20.888457999999957,51.050003000000004,31.810999,151722,92435,2.762786865234375,2.441362142562866
4389_20Y,crane,49,26,1274,5096.0,98.366012,51.050003000000004,31.817937,703240,446918,12.43402099609375,9.506581544876099
4389_283_000,trestle,11,7,77,308.0,21.878693,13.080044000000001,6.7881149999999995,14034,8226,0.28912353515625,1.4600729942321777
4389_293_000,trestle,11,7,77,308.0,21.878693,13.07981,6.788116,14059,8175,0.2910003662109375,1.4468579292297363
4389_643_000,trestle,11,4,44,176.0,21.863220000000013,8.480666,9.313492,13175,7664,0.2729949951171875,1.561403512954712
4389_653_000,trestle,11,4,44,176.0,21.865081999999973,8.480664999999998,9.313487000000002,13114,7504,0.266204833984375,1.4561998844146729
4389_663_000,trestle,11,8,88,352.0,21.88330000000002,15.732182,6.814834999999999,15843,9019,0.3222808837890625,1.4742240905761719
4389_664_000,trestle,11,9,99,396.0,21.88122500000003,18.564647,6.8223780000000005,15742,8868,0.297119140625,1.470407247543335
4389_673_000,trestle,11,8,88,352.0,21.88214099999999,15.732179999999998,6.841145999999998,15872,9070,0.321044921875,1.495591163635254
4389_674_000,trestle,11,9,99,396.0,21.88122500000003,18.564641,6.822426,15750,8847,0.294891357421875,1.4696099758148193
4389_683_000,trestle,11,8,88,352.0,21.87912,15.063950000000002,6.790341999999999,14662,8430,0.28594970703125,1.4625084400177002
4389_693_000,trestle,11,8,88,352.0,21.87912,15.063948,6.790343999999999,14703,8434,0.2859039306640625,1.5171453952789307
4390_126_000,trestle,7,3,21,84.0,14.150002,6.360000000000003,9.312825,4605,2680,0.0903778076171875,1.5125231742858887
4390_136_000,trestle,7,3,21,84.0,14.150002,6.360000999999997,9.313323999999998,4723,2703,0.0907440185546875,1.4742650985717773
4390_149_000,trestle,7,2,14,56.0,14.600944999999996,3.532821000000002,15.104118999999997,6645,3858,0.119293212890625,1.4661555290222168
4390_159_000,trestle,7,2,14,56.0,14.600944999999996,3.5328219999999995,15.104110000000002,6409,3664,0.113128662109375,1.482064962387085
4390_162_000,trestle,11,2,22,88.0,21.850488999999996,3.531549000000002,12.209829000000003,6521,4062,0.1324462890625,1.4643001556396484
4390_172_000,trestle,11,2,22,88.0,21.850488999999996,3.5315499999999993,12.209829000000003,6569,4074,0.1308746337890625,1.5675764083862305
4390_20F,crane,9,26,234,936.0,18.75624099999999,51.050003000000004,31.814998,189286,116692,3.3033447265625,2.8616302013397217
4390_20G,crane,10,26,260,1040.0,20.890929999999997,51.050003000000004,31.814998,128806,84248,2.8218841552734375,2.661468505859375
4390_20H,crane,17,26,442,1768.0,34.92010500000001,51.038782,21.259468,200356,122981,3.585906982421875,3.0368447303771973
4390_20K,crane,10,26,260,1040.0,19.398056000000025,51.050003000000004,31.81146,101872,62765,1.851470947265625,2.0964431762695312
4390_20L,crane,10,26,260,1040.0,20.888457999999957,51.050003000000004,31.810999,130599,79916,2.412322998046875,2.461851119995117
4390_20Y,crane,49,26,1274,5096.0,98.366012,51.050003000000004,31.817937,703449,447396,12.430267333984375,9.499996185302734
4390_283_000,trestle,11,7,77,308.0,21.878693,13.080044000000001,6.7881149999999995,13990,8184,0.299072265625,1.5260834693908691
4390_293_000,trestle,11,7,77,308.0,21.878693,13.07981,6.788116,14048,8176,0.3005218505859375,1.5632281303405762
4390_643_000,trestle,11,4,44,176.0,21.863220000000013,8.48065,9.313492,14227,9151,0.4650421142578125,1.571443796157837
4390_653_000,trestle,11,4,44,176.0,21.865081999999973,8.480649999999997,9.313487000000002,14258,8906,0.4674072265625,1.5650177001953125
4390_663_000,trestle,11,8,88,352.0,21.88330000000002,15.732182,6.814834999999999,15797,9017,0.3219757080078125,1.494493007659912
4390_664_000,trestle,11,9,99,396.0,21.88122500000003,18.564647,6.8223780000000005,15721,8880,0.2968902587890625,1.5154905319213867
4390_673_000,trestle,11,8,88,352.0,21.88214099999999,15.732179999999998,6.841145999999998,15891,9090,0.3227081298828125,1.5384950637817383
4390_674_000,trestle,11,9,99,396.0,21.88122500000003,18.564641,6.822426,15749,8822,0.2943572998046875,1.533520221710205
4390_683_000,trestle,11,8,88,352.0,21.87912,15.064119999999999,6.790341999999999,15710,9621,0.489959716796875,1.5861098766326904
4390_693_000,trestle,11,8,88,352.0,21.87912,15.063948,6.790343999999999,15731,9610,0.498687744140625,1.587332010269165
4391_126_000,trestle,7,3,21,84.0,14.150002,6.360000000000003,9.312825,4617,2681,0.0905303955078125,1.4491381645202637
4391_136_000,trestle,7,3,21,84.0,14.150002,6.360000999999997,9.313323999999998,4757,2708,0.0906829833984375,1.5926334857940674
4391_162_000,trestle,11,2,22,88.0,21.850488999999996,3.531549000000002,12.209829000000003,6494,4055,0.131500244140625,1.5423452854156494
4391_172_000,trestle,11,2,22,88.0,21.850488999999996,3.5315499999999993,12.209829000000003,6575,4068,0.13067626953125,1.4587502479553223
4391_20F,crane,9,26,234,936.0,18.75624099999999,51.050003000000004,31.814998,189223,116666,3.3068389892578125,2.7788212299346924
4391_20G,crane,10,26,260,1040.0,20.890929999999997,51.050003000000004,31.814998,125063,79731,2.3308563232421875,2.2923567295074463
4391_20H,crane,17,26,442,1768.0,34.92010500000001,51.038782,21.259468,188375,114868,3.49993896484375,2.8604037761688232
4391_20K,crane,10,26,260,1040.0,19.398056000000025,51.050003000000004,31.81146,102060,62630,1.88360595703125,2.0913054943084717
4391_20L,crane,10,26,260,1040.0,20.888457999999957,51.050003000000004,31.810999,153723,93939,2.88818359375,2.4578773975372314
4391_20Y,crane,49,26,1274,5096.0,98.353584,51.050003000000004,31.814998,631724,398156,10.822509765625,8.306439638137817
4391_283_000,trestle,11,7,77,308.0,21.878693,13.080044000000001,6.7881149999999995,14017,8193,0.2999267578125,1.6088101863861084
4391_293_000,trestle,11,7,77,308.0,21.878693,13.07981,6.788116,13958,8131,0.3016357421875,1.629605770111084
4391_628_000,trestle,10,3,30,120.0,19.571121000000005,5.765001000000002,23.78583,14006,8800,0.2824554443359375,1.501162052154541
4391_629_000,trestle,8,3,24,96.0,15.651901999999978,5.765001000000002,20.894002,14670,9346,0.2931060791015625,1.464811086654663
4391_638_000,trestle,10,3,30,120.0,19.571121000000005,5.765001999999999,23.785907,14055,8871,0.2877349853515625,1.5539543628692627
4391_639_000,trestle,8,3,24,96.0,15.651901999999978,5.765001999999999,20.893838000000002,14508,9075,0.286956787109375,1.3655102252960205
4391_643_000,trestle,11,4,44,176.0,21.863220000000013,8.480666,9.313492,13175,7662,0.2726287841796875,1.3676047325134277
4391_653_000,trestle,11,4,44,176.0,21.865081999999973,8.480664999999998,9.313487000000002,13188,7544,0.267822265625,1.4974477291107178
4391_663_000,trestle,11,8,88,352.0,21.88330000000002,15.732182,6.814834999999999,16436,9994,0.543426513671875,1.5469446182250977
4391_664_000,trestle,11,9,99,396.0,21.88122500000003,18.564647,6.8223780000000005,15733,8876,0.2969818115234375,1.5782947540283203
4391_673_000,trestle,11,8,88,352.0,21.88214099999999,15.732179999999998,6.841145999999998,16498,9999,0.550506591796875,1.5453479290008545
4391_674_000,trestle,11,9,99,396.0,21.88122500000003,18.564641,6.822426,15761,8828,0.2941741943359375,1.5304124355316162
4391_683_000,trestle,11,8,88,352.0,21.87912,15.063950000000002,6.790341999999999,14704,8456,0.290771484375,1.5137181282043457
4391_693_000,trestle,11,8,88,352.0,21.87912,15.063948,6.790343999999999,14687,8440,0.2892303466796875,1.503983497619629
4392_126_000,trestle,7,3,21,84.0,14.150002,6.360000000000003,9.312825,4601,2680,0.0904693603515625,1.366497278213501
4392_136_000,trestle,7,3,21,84.0,14.150002,6.360000999999997,9.313323999999998,4752,2708,0.090789794921875,1.4265296459197998
4392_20F,crane,9,26,234,936.0,18.75624099999999,51.050003000000004,31.814998,189110,116627,3.303558349609375,2.840078115463257
4392_20G,crane,10,26,260,1040.0,20.890929999999997,51.050003000000004,31.814998,125473,80222,2.3397369384765625,2.2912631034851074
4392_20H,crane,17,26,442,1768.0,34.92010500000001,51.038782,21.259468,203405,124968,3.762908935546875,3.006686210632324
4392_20K,crane,10,26,260,1040.0,19.398056000000025,51.050003000000004,31.81146,101941,62727,1.88720703125,2.1260666847229004
4392_20L,crane,10,26,260,1040.0,20.888457999999957,51.050003000000004,31.810999,153441,93299,2.8332977294921875,2.533036470413208
4392_20Y,crane,49,26,1274,5096.0,98.366012,51.050003000000004,31.814998,686574,438626,12.795440673828125,9.99662470817566
4392_283_000,trestle,11,7,77,308.0,21.878693,13.080044000000001,6.7881149999999995,14012,8195,0.2982635498046875,1.5382285118103027
4392_293_000,trestle,11,7,77,308.0,21.878693,13.07981,6.788116,14029,8130,0.29864501953125,1.4886915683746338
4392_628_000,trestle,10,3,30,120.0,19.550400000000025,5.765001000000002,23.78583,13624,8287,0.2470855712890625,1.4363090991973877
4392_629_000,trestle,8,3,24,96.0,15.651901999999978,5.765001000000002,20.894002,13161,7849,0.2364044189453125,1.4572267532348633
4392_638_000,trestle,10,3,30,120.0,19.550400000000025,5.765001999999999,23.785907,13786,8355,0.2473297119140625,1.4594354629516602
4392_639_000,trestle,8,3,24,96.0,15.651901999999978,5.765001999999999,20.893838000000002,12972,7640,0.2306060791015625,1.5026662349700928
4392_643_000,trestle,11,4,44,176.0,21.863220000000013,8.480666,9.313492,13375,7753,0.27410888671875,1.5933904647827148
4392_644_000,trestle,11,9,99,396.0,21.646483999999987,17.984073,9.335165,20924,12631,0.47943115234375,1.5330445766448975
4392_653_000,trestle,11,4,44,176.0,21.865081999999973,8.480649999999997,9.313487000000002,13293,7578,0.2688446044921875,1.491492748260498
4392_654_000,trestle,11,9,99,396.0,21.646483999999987,17.984071999999998,9.336376999999999,20837,12437,0.4786376953125,1.5361285209655762
4392_663_000,trestle,11,8,88,352.0,21.88330000000002,15.732182,6.814834999999999,15852,9030,0.3231658935546875,1.6119709014892578
4392_673_000,trestle,11,8,88,352.0,21.89364599999999,15.732179999999998,6.841145999999998,15906,9081,0.3226776123046875,1.5399808883666992
4392_683_000,trestle,11,8,88,352.0,21.87912,15.063950000000002,6.790341999999999,14737,8449,0.290924072265625,1.4233698844909668
4392_693_000,trestle,11,8,88,352.0,21.87912,15.063948,6.790343999999999,14738,8452,0.2894744873046875,1.5397648811340332
4393_126_000,trestle,7,3,21,84.0,14.150002,6.360000000000003,9.312825,4610,2680,0.090545654296875,1.4841134548187256
4393_136_000,trestle,7,3,21,84.0,14.150002,6.360000999999997,9.313323999999998,4731,2706,0.09112548828125,1.4733033180236816
4393_20F,crane,9,26,234,936.0,18.60089099999999,51.041951999999995,31.814998,104374,60651,1.7362213134765625,2.104562282562256
4393_20G,crane,11,26,286,1144.0,21.084900000000005,51.050003000000004,31.814998,125519,80399,2.3837738037109375,2.3519749641418457
4393_20H,crane,17,26,442,1768.0,34.92010500000001,51.038782,21.259468,203259,124700,3.7680206298828125,3.0754716396331787
4393_20K,crane,10,26,260,1040.0,19.398056000000025,51.050003000000004,31.81146,102125,62744,1.8882904052734375,2.1948800086975098
4393_20L,crane,10,26,260,1040.0,20.888457999999957,51.050003000000004,31.810999,153628,93373,2.85711669921875,2.590437650680542
4393_20Y,crane,49,26,1274,5096.0,98.366012,51.050003000000004,31.814998,705742,449093,13.077560424804688,9.985303401947021
4393_213_000,trestle,11,12,132,528.0,21.875884999999982,24.550562,6.127809999999999,33076,20149,0.7245635986328125,1.7145581245422363
4393_283_000,trestle,11,7,77,308.0,21.878693,13.079813999999999,6.7866029999999995,16289,9923,0.321441650390625,1.5017821788787842
4393_293_000,trestle,11,7,77,308.0,21.878693,13.079815,6.787528000000001,16145,9840,0.32470703125,1.474539041519165
4393_628_000,trestle,10,3,30,120.0,19.550400000000025,5.765001000000002,23.78583,13632,8278,0.24847412109375,1.4990010261535645
4393_629_000,trestle,8,3,24,96.0,15.651901999999978,5.765001000000002,20.894002,13179,7880,0.236968994140625,1.4936981201171875
4393_638_000,trestle,10,3,30,120.0,19.550400000000025,5.765001999999999,23.785907,13786,8357,0.2474212646484375,1.5177652835845947
4393_639_000,trestle,8,3,24,96.0,15.651901999999978,5.765001999999999,20.893838000000002,13027,7647,0.2305450439453125,1.5835192203521729
4393_643_000,trestle,11,4,44,176.0,21.863220000000013,8.48065,9.313492,13372,7729,0.2751922607421875,1.4594919681549072
4393_644_000,trestle,11,9,99,396.0,21.646483999999987,17.984073,9.335165,20893,12628,0.4793548583984375,1.552933692932129
4393_653_000,trestle,11,4,44,176.0,21.865081999999973,8.480649999999997,9.313487000000002,13265,7570,0.268402099609375,1.5823323726654053
4393_654_000,trestle,11,9,99,396.0,21.646483999999987,17.984071999999998,9.336376999999999,20822,12421,0.4776153564453125,1.523794174194336
4393_683_000,trestle,11,8,88,352.0,21.87912,15.064119999999999,6.790341999999999,14688,8420,0.277099609375,1.4805796146392822
4393_693_000,trestle,11,8,88,352.0,21.87912,15.063948,6.790343999999999,14672,8392,0.277496337890625,1.4739296436309814
