block_id,block_type,grid_width,grid_height,area_cells,area_m2,original_x,original_y,original_z,vertices,faces,file_size_mb,processing_time,deadline
4388_162_000,trestle,22,4,88,88.0,21.850489,3.531549000000002,12.209829000000004,6467,4045,0.1313018798828125,0.0402772426605224,2025-11-05
4388_172_000,trestle,22,4,88,88.0,21.850489,3.5315499999999997,12.209829000000004,6570,4072,0.1300811767578125,0.0203948020935058,2025-07-16
4388_20F,crane,19,51,969,969.0,18.75624099999999,51.050003,31.816978,190427,118891,3.401351928710937,0.5039529800415039,2025-09-24
4388_20G,crane,21,51,1071,1071.0,20.709351,51.050003,31.814998,127540,82324,2.44830322265625,0.337155818939209,2025-10-29
4388_20H,crane,35,51,1785,1785.0,34.92010500000001,51.038782,21.26036,210009,133091,3.9046478271484375,0.5707094669342041,2025-10-29
4388_20K,crane,19,51,969,969.0,19.398056000000025,51.050003,31.81146,102657,63475,1.8839111328125,0.2510726451873779,2025-10-29
4388_20L,crane,21,51,1071,1071.0,20.88845799999996,51.050003,31.810999,151788,92656,2.7764129638671875,0.3775744438171386,2025-10-01
4388_20Y,crane,98,51,4998,4998.0,98.366012,51.050003,31.817941,709859,459117,13.119354248046877,3.600088834762573,2025-10-01
4388_283_000,trestle,22,13,286,286.0,21.878693,13.080044,6.788115,14012,8211,0.2882843017578125,0.0401458740234375,2025-07-16
4388_293_000,trestle,22,13,286,286.0,21.878693,13.079815,6.787528000000001,16150,9840,0.324798583984375,0.0423586368560791,2025-10-01
4388_663_000,trestle,22,16,352,352.0,21.88330000000002,15.732182,6.814834999999999,15810,9008,0.32159423828125,0.0396316051483154,2025-10-01
4388_664_000,trestle,22,19,418,418.0,21.88122500000003,18.564647,6.8223780000000005,15950,9037,0.30194091796875,0.039137840270996,2025-10-01
4388_673_000,trestle,22,16,352,352.0,21.88214099999999,15.732179999999998,6.841145999999998,15891,9083,0.3220062255859375,0.041499376296997,2025-11-26
4388_674_000,trestle,22,19,418,418.0,21.88122500000003,18.564641,6.822426,15927,9013,0.2991943359375,0.0389192104339599,2025-11-26
4388_683_000,trestle,22,15,330,330.0,21.87912,15.063950000000002,6.790341999999999,15006,9002,0.3226470947265625,0.0394842624664306,2025-11-26
4388_693_000,trestle,22,15,330,330.0,21.87912,15.063948,6.790343999999999,14971,8981,0.3233642578125,0.0393266677856445,2025-11-12
4389_126_000,trestle,14,6,84,84.0,14.150002,6.360000000000003,9.312825,4608,2688,0.09075927734375,0.0155489444732666,2025-11-12
4389_136_000,trestle,14,6,84,84.0,14.150002,6.360000999999997,9.313323999999998,4736,2707,0.0911712646484375,0.0159356594085693,2025-10-15
4389_149_000,trestle,15,4,60,60.0,14.600944999999996,3.532821000000002,15.104118999999995,6657,3862,0.11968994140625,0.0332269668579101,2025-10-15
4389_159_000,trestle,15,4,60,60.0,14.600944999999996,3.5328219999999995,15.104110000000002,6378,3649,0.1134796142578125,0.0246083736419677,2025-08-20
4389_162_000,trestle,22,4,88,88.0,21.850489,3.531549000000002,12.209829000000004,6503,4057,0.130859375,0.0195353031158447,2025-08-20
4389_172_000,trestle,22,4,88,88.0,21.850489,3.5315499999999997,12.209829000000004,6557,4066,0.130523681640625,0.0230140686035156,2025-07-02
4389_20F,crane,19,51,969,969.0,18.75624099999999,51.050003,31.814998,188429,115706,3.1221923828125,0.4569382667541504,2025-10-01
4389_20G,crane,21,51,1071,1071.0,20.709351,51.050003,31.814998,126617,80557,2.202667236328125,0.3151564598083496,2025-12-10
4389_20H,crane,35,51,1785,1785.0,34.914063,51.038782,21.259468,152195,92110,2.624908447265625,0.3754351139068603,2025-12-10
4389_20K,crane,19,51,969,969.0,19.398056000000025,51.050003,31.81146,101889,62587,1.8291168212890625,0.2554068565368652,2025-12-10
4389_20L,crane,21,51,1071,1071.0,20.88845799999996,51.050003,31.810999,151722,92435,2.762786865234375,0.4008479118347168,2025-12-24
4389_20Y,crane,98,51,4998,4998.0,98.366012,51.050003,31.817937,703240,446918,12.43402099609375,3.3011369705200195,2025-12-24
4389_283_000,trestle,22,13,286,286.0,21.878693,13.080044,6.788115,14034,8226,0.28912353515625,0.0419797897338867,2025-07-02
4389_293_000,trestle,22,13,286,286.0,21.878693,13.07981,6.788116,14059,8175,0.2910003662109375,0.0393042564392089,2025-09-17
4389_643_000,trestle,22,8,176,176.0,21.863220000000013,8.480666,9.313492,13175,7664,0.2729949951171875,0.0528566837310791,2025-09-17
4389_653_000,trestle,22,8,176,176.0,21.865081999999973,8.480664999999998,9.313487000000002,13114,7504,0.266204833984375,0.0355165004730224,2025-09-17
4389_663_000,trestle,22,16,352,352.0,21.88330000000002,15.732182,6.814834999999999,15843,9019,0.3222808837890625,0.042790412902832,2025-12-03
4389_664_000,trestle,22,19,418,418.0,21.88122500000003,18.564647,6.8223780000000005,15742,8868,0.297119140625,0.0396344661712646,2025-12-03
4389_673_000,trestle,22,16,352,352.0,21.88214099999999,15.732179999999998,6.841145999999998,15872,9070,0.321044921875,0.0508160591125488,2025-08-06
4389_674_000,trestle,22,19,418,418.0,21.88122500000003,18.564641,6.822426,15750,8847,0.294891357421875,0.0429344177246093,2025-08-06
4389_683_000,trestle,22,15,330,330.0,21.87912,15.063950000000002,6.790341999999999,14662,8430,0.28594970703125,0.0383100509643554,2025-08-06
4389_693_000,trestle,22,15,330,330.0,21.87912,15.063948,6.790343999999999,14703,8434,0.2859039306640625,0.0400397777557373,2025-12-24
4390_126_000,trestle,14,6,84,84.0,14.150002,6.360000000000003,9.312825,4605,2680,0.0903778076171875,0.0165059566497802,2025-12-24
4390_136_000,trestle,14,6,84,84.0,14.150002,6.360000999999997,9.313323999999998,4723,2703,0.0907440185546875,0.0150163173675537,2025-09-24
4390_149_000,trestle,15,4,60,60.0,14.600944999999996,3.532821000000002,15.104118999999995,6645,3858,0.119293212890625,0.0261707305908203,2025-09-24
4390_159_000,trestle,15,4,60,60.0,14.600944999999996,3.5328219999999995,15.104110000000002,6409,3664,0.113128662109375,0.019153356552124,2025-09-24
4390_162_000,trestle,22,4,88,88.0,21.850489,3.531549000000002,12.209829000000004,6521,4062,0.1324462890625,0.0209767818450927,2025-06-11
4390_172_000,trestle,22,4,88,88.0,21.850489,3.5315499999999997,12.209829000000004,6569,4074,0.1308746337890625,0.0200107097625732,2025-06-11
4390_20F,crane,19,51,969,969.0,18.75624099999999,51.050003,31.814998,189286,116692,3.3033447265625,0.4767141342163086,2025-10-08
4390_20G,crane,21,51,1071,1071.0,20.89093,51.050003,31.814998,128806,84248,2.821884155273437,0.4044008255004883,2025-10-08
4390_20H,crane,35,51,1785,1785.0,34.92010500000001,51.038782,21.259468,200356,122981,3.585906982421875,0.5289850234985352,2025-10-08
4390_20K,crane,19,51,969,969.0,19.398056000000025,51.050003,31.81146,101872,62765,1.851470947265625,0.2420852184295654,2025-11-19
4390_20L,crane,21,51,1071,1071.0,20.88845799999996,51.050003,31.810999,130599,79916,2.412322998046875,0.3213484287261963,2025-11-19
4390_20Y,crane,98,51,4998,4998.0,98.366012,51.050003,31.817937,703449,447396,12.430267333984377,3.2971205711364746,2025-12-17
4390_283_000,trestle,22,13,286,286.0,21.878693,13.080044,6.788115,13990,8184,0.299072265625,0.0499627590179443,2025-06-11
4390_293_000,trestle,22,13,286,286.0,21.878693,13.07981,6.788116,14048,8176,0.3005218505859375,0.039663553237915,2025-10-29
4390_643_000,trestle,22,8,176,176.0,21.863220000000013,8.48065,9.313492,14227,9151,0.4650421142578125,0.0585973262786865,2025-10-29
4390_653_000,trestle,22,8,176,176.0,21.865081999999973,8.480649999999997,9.313487000000002,14258,8906,0.4674072265625,0.0573859214782714,2025-08-27
4390_663_000,trestle,22,16,352,352.0,21.88330000000002,15.732182,6.814834999999999,15797,9017,0.3219757080078125,0.0429368019104003,2025-08-27
4390_664_000,trestle,22,19,418,418.0,21.88122500000003,18.564647,6.8223780000000005,15721,8880,0.2968902587890625,0.0419058799743652,2025-06-25
4390_673_000,trestle,22,16,352,352.0,21.88214099999999,15.732179999999998,6.841145999999998,15891,9090,0.3227081298828125,0.0448615550994873,2025-06-25
4390_674_000,trestle,22,19,418,418.0,21.88122500000003,18.564641,6.822426,15749,8822,0.2943572998046875,0.0403213500976562,2025-06-25
4390_683_000,trestle,22,15,330,330.0,21.87912,15.06412,6.790341999999999,15710,9621,0.489959716796875,0.0644674301147461,2025-06-18
4390_693_000,trestle,22,15,330,330.0,21.87912,15.063948,6.790343999999999,15731,9610,0.498687744140625,0.0651345252990722,2025-06-18
4391_126_000,trestle,14,6,84,84.0,14.150002,6.360000000000003,9.312825,4617,2681,0.0905303955078125,0.0182926654815673,2025-12-10
4391_136_000,trestle,14,6,84,84.0,14.150002,6.360000999999997,9.313323999999998,4757,2708,0.0906829833984375,0.0176987648010253,2025-12-10
4391_162_000,trestle,22,4,88,88.0,21.850489,3.531549000000002,12.209829000000004,6494,4055,0.131500244140625,0.0235476493835449,2025-08-13
4391_172_000,trestle,22,4,88,88.0,21.850489,3.5315499999999997,12.209829000000004,6575,4068,0.13067626953125,0.0223314762115478,2025-08-13
